Cup	80	0.06926406926406926
Open	60	0.05194805194805195
League	49	0.04242424242424243
DIVISION	48	0.04155844155844156
LEAGUE	41	0.0354978354978355
African	27	0.023376623376623377
OPEN	24	0.02077922077922078
of	20	0.017316017316017316
CUP	20	0.017316017316017316
War	15	0.012987012987012988
Series	15	0.012987012987012988
Korean	14	0.012121212121212121
World	13	0.011255411255411256
'	12	0.01038961038961039
Prix	12	0.01038961038961039
95	12	0.01038961038961039
Nations	12	0.01038961038961039
Slam	11	0.009523809523809525
Kurdish	10	0.008658008658008658
Day	10	0.008658008658008658
Baseball	9	0.007792207792207792
PRIX	9	0.007792207792207792
Lankan	9	0.007792207792207792
Celica	9	0.007792207792207792
Serb	9	0.007792207792207792
OF	8	0.006926406926406926
Catholic	8	0.006926406926406926
the	8	0.006926406926406926
Games	8	0.006926406926406926
CHAMPIONSHIP	7	0.006060606060606061
Championship	7	0.006060606060606061
Peace	7	0.006060606060606061
Lakes	7	0.006060606060606061
Rally	7	0.006060606060606061
A	7	0.006060606060606061
Golf	6	0.005194805194805195
Classic	6	0.005194805194805195
COUNTY	6	0.005194805194805195
96	6	0.005194805194805195
Index	6	0.005194805194805195
KOREAN	6	0.005194805194805195
Convention	6	0.005194805194805195
CLASSIC	5	0.004329004329004329
Winners	5	0.004329004329004329
Regulation	5	0.004329004329004329
Prize	5	0.004329004329004329
Tennis	5	0.004329004329004329
Escort	5	0.004329004329004329
Rican	5	0.004329004329004329
NETHERLANDS	5	0.004329004329004329
Netherlands	5	0.004329004329004329
Kurds	4	0.003463203463203463
East	4	0.003463203463203463
Central	4	0.003463203463203463
:	4	0.003463203463203463
Universe	4	0.003463203463203463
on	4	0.003463203463203463
County	4	0.003463203463203463
Tour	4	0.003463203463203463
Championships	4	0.003463203463203463
GRAND	4	0.003463203463203463
Lankans	4	0.003463203463203463
Grand	4	0.003463203463203463
LAKES	4	0.003463203463203463
RALLY	4	0.003463203463203463
Lancer	4	0.003463203463203463
Impreza	4	0.003463203463203463
McLaren	4	0.003463203463203463
GTR	4	0.003463203463203463
National	4	0.003463203463203463
American	4	0.003463203463203463
et	4	0.003463203463203463
al	4	0.003463203463203463
SERIES	3	0.0025974025974025974
GOLF	3	0.0025974025974025974
Hamlet	3	0.0025974025974025974
Champions	3	0.0025974025974025974
Division	3	0.0025974025974025974
Fair	3	0.0025974025974025974
Disarmament	3	0.0025974025974025974
Jones	3	0.0025974025974025974
Impossible	3	0.0025974025974025974
Olympic	3	0.0025974025974025974
Arabs	3	0.0025974025974025974
SUPER	3	0.0025974025974025974
Super	3	0.0025974025974025974
NATIONS	3	0.0025974025974025974
Rules	3	0.0025974025974025974
310	3	0.0025974025974025974
Serbs	3	0.0025974025974025974
MASTERS	3	0.0025974025974025974
Masters	3	0.0025974025974025974
Morinville	3	0.0025974025974025974
Two	3	0.0025974025974025974
Spongiform	2	0.0017316017316017316
Encephalopathy	2	0.0017316017316017316
Taleban	2	0.0017316017316017316
winners	2	0.0017316017316017316
Stakes	2	0.0017316017316017316
de	2	0.0017316017316017316
Play	2	0.0017316017316017316
No	2	0.0017316017316017316
Democrats	2	0.0017316017316017316
Test	2	0.0017316017316017316
Ban	2	0.0017316017316017316
Treaty	2	0.0017316017316017316
Agreement	2	0.0017316017316017316
Mass	2	0.0017316017316017316
's	2	0.0017316017316017316
Four	2	0.0017316017316017316
Hutu	2	0.0017316017316017316
Eastern	2	0.0017316017316017316
Kurd	2	0.0017316017316017316
NT	2	0.0017316017316017316
championship	2	0.0017316017316017316
FI	2	0.0017316017316017316
F40	2	0.0017316017316017316
Porsche	2	0.0017316017316017316
911	2	0.0017316017316017316
Africans	2	0.0017316017316017316
Committee	2	0.0017316017316017316
Act	2	0.0017316017316017316
.	2	0.0017316017316017316
One	2	0.0017316017316017316
Times-Stock	2	0.0017316017316017316
Exchange	2	0.0017316017316017316
Carnival	2	0.0017316017316017316
KONG	2	0.0017316017316017316
Slams	2	0.0017316017316017316
Commandments	2	0.0017316017316017316
A310	2	0.0017316017316017316
Law	2	0.0017316017316017316
150	2	0.0017316017316017316
Drug	2	0.0017316017316017316
Africa	2	0.0017316017316017316
Trading	2	0.0017316017316017316
System	2	0.0017316017316017316
Moslems	2	0.0017316017316017316
Americans	2	0.0017316017316017316
1	2	0.0017316017316017316
Survey	2	0.0017316017316017316
100	2	0.0017316017316017316
9002	2	0.0017316017316017316
Disease	2	0.0017316017316017316
Civil	2	0.0017316017316017316
Zealands	2	0.0017316017316017316
Nikkei	2	0.0017316017316017316
n't	1	0.0008658008658008658
no	1	0.0008658008658008658
telling	1	0.0008658008658008658
76	1	0.0008658008658008658
l	1	0.0008658008658008658
Abbaye	1	0.0008658008658008658
WINNERS	1	0.0008658008658008658
Marinovic	1	0.0008658008658008658
Western	1	0.0008658008658008658
11	1	0.0008658008658008658
Gippsland	1	0.0008658008658008658
Maru	1	0.0008658008658008658
2	1	0.0008658008658008658
Fighter	1	0.0008658008658008658
Miss	1	0.0008658008658008658
Teen	1	0.0008658008658008658
USA	1	0.0008658008658008658
Angeles-based	1	0.0008658008658008658
Socialists	1	0.0008658008658008658
Ratna	1	0.0008658008658008658
India	1	0.0008658008658008658
Book	1	0.0008658008658008658
General	1	0.0008658008658008658
All-Ordinaries	1	0.0008658008658008658
Seng	1	0.0008658008658008658
for	1	0.0008658008658008658
Inc-owned	1	0.0008658008658008658
Gump	1	0.0008658008658008658
Award-winning	1	0.0008658008658008658
Cassidy	1	0.0008658008658008658
and	1	0.0008658008658008658
Sundance	1	0.0008658008658008658
Kid	1	0.0008658008658008658
President	1	0.0008658008658008658
Men	1	0.0008658008658008658
Association	1	0.0008658008658008658
Aviation	1	0.0008658008658008658
Safety	1	0.0008658008658008658
program	1	0.0008658008658008658
Trophy	1	0.0008658008658008658
Stock	1	0.0008658008658008658
Korea-based	1	0.0008658008658008658
Meditation	1	0.0008658008658008658
4.0	1	0.0008658008658008658
Prize-winning	1	0.0008658008658008658
Endurance	1	0.0008658008658008658
GT	1	0.0008658008658008658
F1	1	0.0008658008658008658
F	1	0.0008658008658008658
!	1	0.0008658008658008658
Ferrari	1	0.0008658008658008658
Roock	1	0.0008658008658008658
Konrad	1	0.0008658008658008658
LM600	1	0.0008658008658008658
162	1	0.0008658008658008658
RULES-AFL	1	0.0008658008658008658
division	1	0.0008658008658008658
SUPERCUP	1	0.0008658008658008658
TOUR	1	0.0008658008658008658
European	1	0.0008658008658008658
Zealander	1	0.0008658008658008658
Dynasty	1	0.0008658008658008658
II	1	0.0008658008658008658
Afghan	1	0.0008658008658008658
Diego-based	1	0.0008658008658008658
Olympics	1	0.0008658008658008658
Football	1	0.0008658008658008658
Confederation	1	0.0008658008658008658
Apertura	1	0.0008658008658008658
Yorker	1	0.0008658008658008658
West	1	0.0008658008658008658
Supercup	1	0.0008658008658008658
Seven	1	0.0008658008658008658
Year	1	0.0008658008658008658
Palestinian	1	0.0008658008658008658
Palestinians	1	0.0008658008658008658
Air	1	0.0008658008658008658
Bill	1	0.0008658008658008658
Orange	1	0.0008658008658008658
Time	1	0.0008658008658008658
Maronite	1	0.0008658008658008658
Battle	1	0.0008658008658008658
Newbury	1	0.0008658008658008658
bypass	1	0.0008658008658008658
Hill	1	0.0008658008658008658
PGA	1	0.0008658008658008658
Switzerland	1	0.0008658008658008658
d'Italia	1	0.0008658008658008658
Vermonter	1	0.0008658008658008658
Black	1	0.0008658008658008658
Bunder	1	0.0008658008658008658
convention	1	0.0008658008658008658
Ringneck	1	0.0008658008658008658
Parrots	1	0.0008658008658008658
Australian	1	0.0008658008658008658
Korean-related	1	0.0008658008658008658
INTERNATIONAL	1	0.0008658008658008658
France	1	0.0008658008658008658
Guineas	1	0.0008658008658008658
Valuable	1	0.0008658008658008658
Player	1	0.0008658008658008658
Cypriot	1	0.0008658008658008658
10-23	1	0.0008658008658008658
11-13	1	0.0008658008658008658
2-25	1	0.0008658008658008658
Saunders	1	0.0008658008658008658
14-28	1	0.0008658008658008658
4-8	1	0.0008658008658008658
law	1	0.0008658008658008658
Brent	1	0.0008658008658008658
d'Outre	1	0.0008658008658008658
Tombe	1	0.0008658008658008658
Empire	1	0.0008658008658008658
Indian	1	0.0008658008658008658
Creation	1	0.0008658008658008658
du	1	0.0008658008658008658
Monde	1	0.0008658008658008658
Bovary	1	0.0008658008658008658
Gynt	1	0.0008658008658008658
Suite	1	0.0008658008658008658
My	1	0.0008658008658008658
lovely	1	0.0008658008658008658
Scout	1	0.0008658008658008658
Wars	1	0.0008658008658008658
is	1	0.0008658008658008658
Beautiful	1	0.0008658008658008658
Conference	1	0.0008658008658008658
Women	1	0.0008658008658008658
Leonean	1	0.0008658008658008658
Poland	1	0.0008658008658008658
Croat	1	0.0008658008658008658
Provide	1	0.0008658008658008658
Comfort	1	0.0008658008658008658
Proposition	1	0.0008658008658008658
215	1	0.0008658008658008658
Dist	1	0.0008658008658008658
DISTRICT	1	0.0008658008658008658
Bowl	1	0.0008658008658008658
Climatological	1	0.0008658008658008658
Economic	1	0.0008658008658008658
Block	1	0.0008658008658008658
Petroleum	1	0.0008658008658008658
Encyclopedia	1	0.0008658008658008658
Swiss	1	0.0008658008658008658
Passat	1	0.0008658008658008658
ticket-CNN	1	0.0008658008658008658
Congress	1	0.0008658008658008658
against	1	0.0008658008658008658
Sexual	1	0.0008658008658008658
Exploitation	1	0.0008658008658008658
Children	1	0.0008658008658008658
Revolution	1	0.0008658008658008658
Ren	1	0.0008658008658008658
,	1	0.0008658008658008658
People	1	0.0008658008658008658
York-based	1	0.0008658008658008658
Third	1	0.0008658008658008658
Countries	1	0.0008658008658008658
Independent	1	0.0008658008658008658
States	1	0.0008658008658008658
Kong	1	0.0008658008658008658
Yorkers	1	0.0008658008658008658
DAY	1	0.0008658008658008658
Agenda	1	0.0008658008658008658
Lewis	1	0.0008658008658008658
Labour	1	0.0008658008658008658
Hall	1	0.0008658008658008658
Fame	1	0.0008658008658008658
News	1	0.0008658008658008658
AREA	1	0.0008658008658008658
MILLS	1	0.0008658008658008658
Electricity	1	0.0008658008658008658
Boards	1	0.0008658008658008658
Testament	1	0.0008658008658008658
154	1	0.0008658008658008658
Java	1	0.0008658008658008658
Consumer	1	0.0008658008658008658
Price	1	0.0008658008658008658
Prices	1	0.0008658008658008658
Production	1	0.0008658008658008658
Jewish	1	0.0008658008658008658
Islamist	1	0.0008658008658008658
1676/96	1	0.0008658008658008658
2454/93	1	0.0008658008658008658
2913/92	1	0.0008658008658008658
Customs	1	0.0008658008658008658
Code	1	0.0008658008658008658
